id	名称	描述	购买价格	价格类型	操作类型	跳转界面	按钮文本	icon路径	海报路径	原价	所属分页	购买次数	包含道具	是否是宝石	是否在包裹中显示	购买结束时间	orderId	开启等级	是否含保底奖励	物品品质	批量开启
4002001	武道护卫幸运星	金宝箱会出现A级BUFF技能“金刚不坏”。抽中“金刚不坏”或活动到期，道具失效并消失	2000	2	3	none	none	itemposter/poster_item_wdxyx.png	itemposter/poster_item_wdxyx.png	0	0	0	none	0	4	0	285	0	0	2	0
4002002	黄金护卫幸运星	银宝箱会出现B级BUFF技能“身体强化”。抽中“身体强化”或活动到期，道具失效并消失	500	2	3	none	none	itemposter/poster_item_hjxyx.png	itemposter/poster_item_hjxyx.png	0	0	0	none	0	4	0	286	0	0	1	0
4003001	塔罗牌	通过塔罗牌可以占卜出未来的伙伴	0	2	3	WishingTree	占星	itemposter/poster_item_Tarot.png	itemposter/poster_item_Tarot.png	0	0	0	none	0	4	0	287	0	0	1	0
4004001	转盘幸运奖券	使用奖券可在转盘活动中免费进行一次幸运抽奖	999999	2	3	TurnTable	使用	itemposter/poster_item_FreeTicketA.png	itemposter/poster_item_FreeTicketA.png	0	0	0	none	0	4	0	288	0	0	2	0
4004002	转盘豪华奖券	使用奖券可在转盘活动中免费进行一次豪华抽奖	999999	2	3	TurnTable	使用	itemposter/poster_item_FreeTicketB.png	itemposter/poster_item_FreeTicketB.png	0	0	0	none	0	4	0	289	0	0	1	0
4005001	星光钥匙	使用星光钥匙可在古堡轮盘活动中免费进行一次抽奖或奖池重置。	999999	2	3	FortuneWheelPage	使用	itemposter/poster_item_xingguangyaoshi.png	itemposter/poster_item_xingguangyaoshi.png	0	0	0	none	0	4	0	290	0	0	1	0
4006001	影之贝	通过影之贝可以刻印出现有伙伴的影子	500	2	0	none	none	itemposter/poster_item_yingzhibei.png	itemposter/poster_item_yingzhibei.png	0	0	0	none	0	4	0	291	0	0	1	0
5001011	1级绿宝石	20级开放宝石镶嵌功能。镶嵌于武器增加10攻击，镶嵌于防具增加2防御，镶嵌于饰品增加7血量。镶嵌武器最佳。	15	2	0	none	升级	stone/au_stone11.png	stone/au_stone11.png	0	0	0	none	1	3	0	292	0	0	4	0
5001021	2级绿宝石	20级开放宝石镶嵌功能。镶嵌于武器增加20攻击，镶嵌于防具增加4防御，镶嵌于饰品增加13血量。镶嵌武器最佳。	75	2	0	none	升级	stone/au_stone21.png	stone/au_stone21.png	0	0	0	none	1	3	0	293	0	0	4	0
5001031	3级绿宝石	20级开放宝石镶嵌功能。镶嵌于武器增加40攻击，镶嵌于防具增加8防御，镶嵌于饰品增加26血量。镶嵌武器最佳。	150	2	0	none	升级	stone/au_stone31.png	stone/au_stone31.png	0	0	0	none	1	3	0	294	0	0	3	0
5001041	4级绿宝石	20级开放宝石镶嵌功能。镶嵌于武器增加80攻击，镶嵌于防具增加16防御，镶嵌于饰品增加52血量。镶嵌武器最佳。	1875	2	0	none	升级	stone/au_stone41.png	stone/au_stone41.png	0	0	0	none	1	3	0	295	0	0	3	0
5001051	5级绿宝石	20级开放宝石镶嵌功能。镶嵌于武器增加160攻击，镶嵌于防具增加32防御，镶嵌于饰品增加103血量。镶嵌武器最佳。	9375	2	0	none	升级	stone/au_stone51.png	stone/au_stone51.png	0	0	0	none	1	3	0	296	0	0	2	0
5001061	6级绿宝石	20级开放宝石镶嵌功能。镶嵌于武器增加320攻击，镶嵌于防具增加64防御，镶嵌于饰品增加205血量。镶嵌武器最佳。	46875	2	0	none	升级	stone/au_stone61.png	stone/au_stone61.png	0	0	0	none	1	3	0	297	0	0	2	0
5001071	7级绿宝石	20级开放宝石镶嵌功能。镶嵌于武器增加640攻击，镶嵌于防具增加128防御，镶嵌于饰品增加410血量。镶嵌武器最佳。	234375	2	0	none	none	stone/au_stone71.png	stone/au_stone71.png	0	0	0	none	1	3	0	298	0	0	1	0
5001081	8级绿宝石	20级开放宝石镶嵌功能。镶嵌于武器增加1280攻击，镶嵌于防具增加256防御，镶嵌于饰品增加820血量。镶嵌武器最佳。	434375	2	0	none	none	stone/au_stone81.png	stone/au_stone81.png	0	0	0	none	1	3	0	298	0	0	1	0
5001012	1级蓝宝石	20级开放宝石镶嵌功能。镶嵌于武器增加4攻击，镶嵌于防具增加6防御，镶嵌于饰品增加6血量。镶嵌防具最佳。	15	2	0	none	升级	stone/au_stone12.png	stone/au_stone12.png	0	0	0	none	1	3	0	299	0	0	4	0
5001022	2级蓝宝石	20级开放宝石镶嵌功能。镶嵌于武器增加8攻击，镶嵌于防具增加12防御，镶嵌于饰品增加11血量。镶嵌防具最佳。	75	2	0	none	升级	stone/au_stone22.png	stone/au_stone22.png	0	0	0	none	1	3	0	300	0	0	4	0
5001032	3级蓝宝石	20级开放宝石镶嵌功能。镶嵌于武器增加16攻击，镶嵌于防具增加24防御，镶嵌于饰品增加22血量。镶嵌防具最佳。	150	2	0	none	升级	stone/au_stone32.png	stone/au_stone32.png	0	0	0	none	1	3	0	301	0	0	3	0
5001042	4级蓝宝石	20级开放宝石镶嵌功能。镶嵌于武器增加32攻击，镶嵌于防具增加48防御，镶嵌于饰品增加43血量。镶嵌防具最佳。	1875	2	0	none	升级	stone/au_stone42.png	stone/au_stone42.png	0	0	0	none	1	3	0	302	0	0	3	0
5001052	5级蓝宝石	20级开放宝石镶嵌功能。镶嵌于武器增加64攻击，镶嵌于防具增加96防御，镶嵌于饰品增加86血量。镶嵌防具最佳。	9375	2	0	none	升级	stone/au_stone52.png	stone/au_stone52.png	0	0	0	none	1	3	0	303	0	0	2	0
5001062	6级蓝宝石	20级开放宝石镶嵌功能。镶嵌于武器增加128攻击，镶嵌于防具增加192防御，镶嵌于饰品增加170血量。镶嵌防具最佳。	46875	2	0	none	升级	stone/au_stone62.png	stone/au_stone62.png	0	0	0	none	1	3	0	304	0	0	2	0
5001072	7级蓝宝石	20级开放宝石镶嵌功能。镶嵌于武器增加256攻击，镶嵌于防具增加384防御，镶嵌于饰品增加340血量。镶嵌防具最佳。	234375	2	0	none	none	stone/au_stone72.png	stone/au_stone72.png	0	0	0	none	1	3	0	305	0	0	1	0
5001082	8级蓝宝石	20级开放宝石镶嵌功能。镶嵌于武器增加512攻击，镶嵌于防具增加768防御，镶嵌于饰品增加720血量。镶嵌防具最佳。	434375	2	0	none	none	stone/au_stone82.png	stone/au_stone82.png	0	0	0	none	1	3	0	305	0	0	1	0
5001013	1级红宝石	20级开放宝石镶嵌功能。镶嵌于武器增加3攻击，镶嵌于防具增加3防御，镶嵌于饰品增加16血量。镶嵌饰品最佳。	15	2	0	none	升级	stone/au_stone13.png	stone/au_stone13.png	0	0	0	none	1	3	0	306	0	0	4	0
5001023	2级红宝石	20级开放宝石镶嵌功能。镶嵌于武器增加7攻击，镶嵌于防具增加5防御，镶嵌于饰品增加32血量。镶嵌饰品最佳。	75	2	0	none	升级	stone/au_stone23.png	stone/au_stone23.png	0	0	0	none	1	3	0	307	0	0	4	0
5001033	3级红宝石	20级开放宝石镶嵌功能。镶嵌于武器增加14攻击，镶嵌于防具增加10防御，镶嵌于饰品增加64血量。镶嵌饰品最佳。	150	2	0	none	升级	stone/au_stone33.png	stone/au_stone33.png	0	0	0	none	1	3	0	308	0	0	3	0
5001043	4级红宝石	20级开放宝石镶嵌功能。镶嵌于武器增加27攻击，镶嵌于防具增加20防御，镶嵌于饰品增加128血量。镶嵌饰品最佳。	1875	2	0	none	升级	stone/au_stone43.png	stone/au_stone43.png	0	0	0	none	1	3	0	309	0	0	3	0
5001053	5级红宝石	20级开放宝石镶嵌功能。镶嵌于武器增加54攻击，镶嵌于防具增加40防御，镶嵌于饰品增加256血量。镶嵌饰品最佳。	9375	2	0	none	升级	stone/au_stone53.png	stone/au_stone53.png	0	0	0	none	1	3	0	310	0	0	2	0
5001063	6级红宝石	20级开放宝石镶嵌功能。镶嵌于武器增加107攻击，镶嵌于防具增加75防御，镶嵌于饰品增加512血量。镶嵌饰品最佳。	46875	2	0	none	升级	stone/au_stone63.png	stone/au_stone63.png	0	0	0	none	1	3	0	311	0	0	2	0
5001073	7级红宝石	20级开放宝石镶嵌功能。镶嵌于武器增加214攻击，镶嵌于防具增加150防御，镶嵌于饰品增加1024血量。镶嵌饰品最佳。	234375	2	0	none	none	stone/au_stone73.png	stone/au_stone73.png	0	0	0	none	1	3	0	312	0	0	1	0
5001083	8级红宝石	20级开放宝石镶嵌功能。镶嵌于武器增加428攻击，镶嵌于防具增加300防御，镶嵌于饰品增加2048血量。镶嵌饰品最佳。	434375	2	0	none	none	stone/au_stone83.png	stone/au_stone83.png	0	0	0	none	1	3	0	312	0	0	1	0
5002001	打孔器	20级后，在装备界面，选择一个装备点击镶嵌按钮，可给装备开孔镶嵌宝石，提升装备能力。	10	2	0	none	none	stone/punchHole.png	stone/punchHole.png	0	1	-1	none	0	3	0	313	0	0	3	0
5002002	拆除器	可以将镶嵌的宝石拆下来，拆下来的宝石会自动放入包裹，重新镶嵌于其他装备。	999999	2	0	none	none	stone/Demolition.png	stone/Demolition.png	0	0	0	none	0	3	0	314	0	0	2	0
5003001	A级装备碎片	A级装备碎片	999999	2	3	AdventurePage	锻造	itemposter/poster_item_dsuipiana.png	itemposter/poster_item_dsuipiana.png	0	0	0	none	0	4	0	315	0	0	1	0
5003002	B级装备碎片	B级装备碎片	999999	2	3	AdventurePage	锻造	itemposter/poster_item_dsuipianb.png	itemposter/poster_item_dsuipianb.png	0	0	0	none	0	4	0	316	0	0	2	0
5003003	装备粉尘	装备粉尘	999999	2	3	none	兑换	itemposter/poster_item_dsuipianb.png	itemposter/poster_item_dsuipianb.png	0	0	0	none	0	4	0	317	0	0	1	0
5003004	神罚碎片	远古兵器神罚散落的碎片	999999	2	3	none	none	itemposter/poster_item_shenfasuipian1.png	itemposter/poster_item_shenfasuipian1.png	0	0	0	none	0	4	0	318	0	0	1	0
5003005	神之碎片	传说中神器的碎片，散发着难以名说的气息，完全不知道是何种材质，用于合成兑换神器。	999999	2	3	none	none	itemposter/poster_item_dsuipiant.png	itemposter/poster_item_dsuipiant.png	0	0	0	none	0	4	0	319	0	0	1	0
5003006	女神神之碎片	女神跨服神器专用兑换，用于合成兑换神器。	999999	2	3	none	none	itemposter/poster_item_dsuipiant.png	itemposter/poster_item_dsuipiant.png	0	0	0	none	0	4	0	319	0	0	5	0
5003007	女神果实进化材料	女神果实进化专用材料，用于进化兑换S级果实	999999	2	3	none	none	itemposter/poster_item_dsuipiant.png	itemposter/poster_item_dsuipiant.png	0	0	0	none	0	4	0	319	0	0	5	0
5004001	黑刀夜锻造图	用于锻造A级武器“黑刀夜”	999999	2	0	none	none	drawing/poster_item_paper_heidaoye.png	drawing/poster_item_paper_heidaoye.png	0	0	0	none	0	4	0	320	0	0	1	0
5004002	王者薙刀锻造图	用于锻造A级武器“王者薙刀”	999999	2	0	none	none	drawing/poster_item_paper_wangzhetidao.png	drawing/poster_item_paper_wangzhetidao.png	0	0	0	none	0	4	0	321	0	0	1	0
5004003	初代鬼彻锻造图	用于锻造A级武器“初代鬼彻”	999999	2	0	none	none	drawing/poster_item_paper_chudaiguiche.png	drawing/poster_item_paper_chudaiguiche.png	0	0	0	none	0	4	0	322	0	0	1	0
5004004	七星剑锻造图	用于锻造A级武器“七星剑”	999999	2	0	none	none	drawing/poster_item_paper_qixingjian.png	drawing/poster_item_paper_qixingjian.png	0	0	0	none	0	4	0	323	0	0	1	0
5004005	恶魔战斧锻造图	用于锻造A级武器“恶魔战斧”	999999	2	0	none	none	drawing/poster_item_paper_emozhanfu.png	drawing/poster_item_paper_emozhanfu.png	0	0	0	none	0	4	0	324	0	0	1	0
5004006	金色手钩锻造图	用于锻造B级武器“金色手钩”	999999	2	0	none	none	drawing/poster_item_paper_huangjinshougou.png	drawing/poster_item_paper_huangjinshougou.png	0	0	0	none	0	4	0	325	0	0	2	0
5004007	黄金手枪锻造图	用于锻造B级武器“黄金手枪”	999999	2	0	none	none	drawing/poster_item_paper_huangjinshouqiang.png	drawing/poster_item_paper_huangjinshouqiang.png	0	0	0	none	0	4	0	326	0	0	2	0
5004008	黄金棍锻造图	用于锻造B级武器“黄金棍”	999999	2	0	none	none	drawing/poster_item_paper_huangjingun.png	drawing/poster_item_paper_huangjingun.png	0	0	0	none	0	4	0	327	0	0	2	0
5004009	和道一文字锻造图	用于锻造B级武器“和道一文字”	999999	2	0	none	none	drawing/poster_item_paper_hedaowenzi.png	drawing/poster_item_paper_hedaowenzi.png	0	0	0	none	0	4	0	328	0	0	2	0
5004010	秋水锻造图	用于锻造B级武器“秋水”	999999	2	0	none	none	drawing/poster_item_paper_qiushui.png	drawing/poster_item_paper_qiushui.png	0	0	0	none	0	4	0	329	0	0	2	0
5004011	天候棒锻造图	用于锻造B级武器“天候棒”	999999	2	0	none	none	drawing/poster_item_paper_tianhoubang.png	drawing/poster_item_paper_tianhoubang.png	0	0	0	none	0	4	0	330	0	0	2	0
5004012	霸海锻造图	用于锻造A级武器“霸海”	999999	2	0	none	none	drawing/poster_item_paper_bahai.png	drawing/poster_item_paper_bahai.png	0	0	0	none	0	4	0	331	0	0	1	0
5004013	海皇三叉戟锻造图	用于锻造A级武器“海皇三叉戟”	999999	2	0	none	none	drawing/poster_item_paper_haihuangsanchaji.png	drawing/poster_item_paper_haihuangsanchaji.png	0	0	0	none	0	4	0	332	0	0	1	0
5004014	神罚锻造图	用于锻造S级武器“神罚”	999999	2	0	none	none	drawing/poster_item_paper_shenfa.png	drawing/poster_item_paper_shenfa.png	0	0	0	none	0	4	0	333	0	0	1	0
5004015	十字剑锻造图	用于锻造A级武器“十字剑”	999999	2	0	none	none	drawing/poster_item_paper_shizijian.png	drawing/poster_item_paper_shizijian.png	0	0	0	none	0	4	0	334	0	0	1	0
5005001	十字战甲锻造图	用于锻造A级防具“十字战甲”	999999	2	0	none	none	drawing/poster_item_paper_shizizhanjia.png	drawing/poster_item_paper_shizizhanjia.png	0	0	0	none	0	4	0	335	0	0	1	0
5005002	火烈鸟大氅锻造图	用于锻造A级防具“火烈鸟大氅”	999999	2	0	none	none	drawing/poster_item_paper_huolieniao.png	drawing/poster_item_paper_huolieniao.png	0	0	0	none	0	4	0	336	0	0	1	0
5005003	战神头盔锻造图	用于锻造A级防具“战神头盔”	999999	2	0	none	none	drawing/poster_item_paper_zhanshentoukui.png	drawing/poster_item_paper_zhanshentoukui.png	0	0	0	none	0	4	0	337	0	0	1	0
5005004	统治者披风锻造图	用于锻造A级防具“统治者披风”	999999	2	0	none	none	drawing/poster_item_paper_tongzhizhepifeng.png	drawing/poster_item_paper_tongzhizhepifeng.png	0	0	0	none	0	4	0	338	0	0	1	0
5005005	玫瑰战甲锻造图	用于锻造A级防具“玫瑰战甲”	999999	2	0	none	none	drawing/poster_item_paper_meiguizhanjia.png	drawing/poster_item_paper_meiguizhanjia.png	0	0	0	none	0	4	0	339	0	0	1	0
5005006	黄金甲锻造图	用于锻造B级防具“黄金甲”	999999	2	0	none	none	drawing/poster_item_paper_huangjinjia.png	drawing/poster_item_paper_huangjinjia.png	0	0	0	none	0	4	0	340	0	0	2	0
5005007	恶魔斗篷锻造图	用于锻造B级防具“恶魔斗篷”	999999	2	0	none	none	drawing/poster_item_paper_emodoupeng.png	drawing/poster_item_paper_emodoupeng.png	0	0	0	none	0	4	0	341	0	0	2	0
5005008	公爵帽锻造图	用于锻造B级防具“公爵帽”	999999	2	0	none	none	drawing/poster_item_paper_gongjuemao.png	drawing/poster_item_paper_gongjuemao.png	0	0	0	none	0	4	0	342	0	0	2	0
5005009	正义大氅锻造图	用于锻造B级防具“正义大氅”	999999	2	0	none	none	drawing/poster_item_paper_zhengyidayi.png	drawing/poster_item_paper_zhengyidayi.png	0	0	0	none	0	4	0	343	0	0	2	0
5005010	贵族披风锻造图	用于锻造B级防具“贵族披风”	999999	2	0	none	none	drawing/poster_item_paper_guizupifeng.png	drawing/poster_item_paper_guizupifeng.png	0	0	0	none	0	4	0	344	0	0	2	0
5005011	海神羽织锻造图	用于锻造A级防具“海神羽织”	999999	2	0	none	none	drawing/poster_item_paper_haishenyuzhi.png	drawing/poster_item_paper_haishenyuzhi.png	0	0	0	none	0	4	0	345	0	0	1	0
5005012	王者战衣锻造图	用于锻造A级防具“王者战衣”	999999	2	0	none	none	drawing/poster_item_paper_wangzhezhanyi.png	drawing/poster_item_paper_wangzhezhanyi.png	0	0	0	none	0	4	0	346	0	0	1	0
5005013	狗头帽锻造图	用于锻造A级防具“狗头帽”	999999	2	0	none	none	drawing/poster_item_paper_goutoumao.png	drawing/poster_item_paper_goutoumao.png	0	0	0	none	0	4	0	347	0	0	1	0
5005014	护目镜锻造图	用于锻造A级防具“护目镜”	999999	2	0	none	none	drawing/poster_item_paper_humujing.png	drawing/poster_item_paper_humujing.png	0	0	0	none	0	4	0	348	0	0	1	0
5006001	命运流火锻造图	用于锻造A级饰品“命运流火”	999999	2	0	none	none	drawing/poster_item_paper_mingyunliuhuo.png	drawing/poster_item_paper_mingyunliuhuo.png	0	0	0	none	0	4	0	349	0	0	1	0
5006002	死亡诱惑锻造图	用于锻造A级饰品“死亡诱惑”	999999	2	0	none	none	drawing/poster_item_paper_siwangyouhuo.png	drawing/poster_item_paper_siwangyouhuo.png	0	0	0	none	0	4	0	350	0	0	1	0
5006003	十字挂饰锻造图	用于锻造A级饰品“十字挂饰”	999999	2	0	none	none	drawing/poster_item_paper_shiziguashi.png	drawing/poster_item_paper_shiziguashi.png	0	0	0	none	0	4	0	351	0	0	1	0
5006004	深海之眼锻造图	用于锻造A级饰品“深海之眼”	999999	2	0	none	none	drawing/poster_item_paper_shenhaizhiyan.png	drawing/poster_item_paper_shenhaizhiyan.png	0	0	0	none	0	4	0	352	0	0	1	0
5006005	诱惑之瞳锻造图	用于锻造A级饰品“诱惑之瞳”	999999	2	0	none	none	drawing/poster_item_paper_youhuozhitong.png	drawing/poster_item_paper_youhuozhitong.png	0	0	0	none	0	4	0	353	0	0	1	0
5006006	贵族项链锻造图	用于锻造B级饰品“贵族项链”	999999	2	0	none	none	drawing/poster_item_paper_guizuxianglian.png	drawing/poster_item_paper_guizuxianglian.png	0	0	0	none	0	4	0	354	0	0	2	0
5006007	飞翔之翼锻造图	用于锻造B级饰品“飞翔之翼”	999999	2	0	none	none	drawing/poster_item_paper_feixiangzhiyi.png	drawing/poster_item_paper_feixiangzhiyi.png	0	0	0	none	0	4	0	355	0	0	2	0
5006008	骷髅项链锻造图	用于锻造B级饰品“骷髅项链”	999999	2	0	none	none	drawing/poster_item_paper_kulouxianglian.png	drawing/poster_item_paper_kulouxianglian.png	0	0	0	none	0	4	0	356	0	0	2	0
5006009	勾玉转轮锻造图	用于锻造B级饰品“勾玉转轮”	999999	2	0	none	none	drawing/poster_item_paper_gouyuzhuanlun.png	drawing/poster_item_paper_gouyuzhuanlun.png	0	0	0	none	0	4	0	357	0	0	2	0
5006010	金蛇耳环锻造图	用于锻造B级饰品“金蛇耳环”	999999	2	0	none	none	drawing/poster_item_paper_jinsheerhuan.png	drawing/poster_item_paper_jinsheerhuan.png	0	0	0	none	0	4	0	358	0	0	2	0
5006011	海洋之心锻造图	用于锻造A级饰品“海洋之心”	999999	2	0	none	none	drawing/poster_item_paper_haiyangzhixin.png	drawing/poster_item_paper_haiyangzhixin.png	0	0	0	none	0	4	0	359	0	0	1	0
5006012	英雄勋章锻造图	用于锻造A级饰品“英雄勋章”	999999	2	0	none	none	drawing/poster_item_paper_yingxiongxunzhang.png	drawing/poster_item_paper_yingxiongxunzhang.png	0	0	0	none	0	4	0	360	0	0	1	0
835004001	黑刀夜锻造图碎片	用于锻造A级武器“黑刀夜”	999999	2	0	none	none	drawing/poster_item_chip_heidaoye.png	drawing/poster_item_chip_heidaoye.png	0	0	0	none	0	0	0	361	0	0	2	0
835004002	王者薙刀锻造图碎片	用于锻造A级武器“王者薙刀”	999999	2	0	none	none	drawing/poster_item_chip_wangzhetidao.png	drawing/poster_item_chip_wangzhetidao.png	0	0	0	none	0	0	0	362	0	0	2	0
835004003	初代鬼彻锻造图碎片	用于锻造A级武器“初代鬼彻”	999999	2	0	none	none	drawing/poster_item_chip_chudaiguiche.png	drawing/poster_item_chip_chudaiguiche.png	0	0	0	none	0	0	0	363	0	0	2	0
835004004	七星剑锻造图碎片	用于锻造A级武器“七星剑”	999999	2	0	none	none	drawing/poster_item_chip_qixingjian.png	drawing/poster_item_chip_qixingjian.png	0	0	0	none	0	0	0	364	0	0	2	0
835004005	恶魔战斧锻造图碎片	用于锻造A级武器“恶魔战斧”	999999	2	0	none	none	drawing/poster_item_chip_emozhanfu.png	drawing/poster_item_chip_emozhanfu.png	0	0	0	none	0	0	0	365	0	0	2	0
835004006	金色手钩锻造图碎片	用于锻造B级武器“金色手钩”	999999	2	0	none	none	drawing/poster_item_chip_huangjinshougou.png	drawing/poster_item_chip_huangjinshougou.png	0	0	0	none	0	0	0	366	0	0	3	0
835004007	黄金手枪锻造图碎片	用于锻造B级武器“黄金手枪”	999999	2	0	none	none	drawing/poster_item_chip_huangjinshouqiang.png	drawing/poster_item_chip_huangjinshouqiang.png	0	0	0	none	0	0	0	367	0	0	3	0
835004008	黄金棍锻造图碎片	用于锻造B级武器“黄金棍”	999999	2	0	none	none	drawing/poster_item_chip_huangjingun.png	drawing/poster_item_chip_huangjingun.png	0	0	0	none	0	0	0	368	0	0	3	0
835004009	和道一文字锻造图碎片	用于锻造B级武器“和道一文字”	999999	2	0	none	none	drawing/poster_item_chip_hedaowenzi.png	drawing/poster_item_chip_hedaowenzi.png	0	0	0	none	0	0	0	369	0	0	3	0
835004010	秋水锻造图碎片	用于锻造B级武器“秋水”	999999	2	0	none	none	drawing/poster_item_chip_qiushui.png	drawing/poster_item_chip_qiushui.png	0	0	0	none	0	0	0	370	0	0	3	0
835004011	天候棒锻造图碎片	用于锻造B级武器“天候棒”	999999	2	0	none	none	drawing/poster_item_chip_tianhoubang.png	drawing/poster_item_chip_tianhoubang.png	0	0	0	none	0	0	0	371	0	0	3	0
835004012	霸海锻造图碎片	用于锻造A级武器“霸海”	999999	2	0	none	none	drawing/poster_item_chip_bahai.png	drawing/poster_item_chip_bahai.png	0	0	0	none	0	0	0	372	0	0	2	0
835004013	海皇三叉戟锻造图碎片	用于锻造A级武器“海皇三叉戟”	999999	2	0	none	none	drawing/poster_item_chip_haihuangsanchaji.png	drawing/poster_item_chip_haihuangsanchaji.png	0	0	0	none	0	0	0	373	0	0	2	0
835004014	神罚锻造图碎片	用于锻造S级武器“神罚”	999999	2	0	none	none	drawing/poster_item_chip_shenfa.png	drawing/poster_item_chip_shenfa.png	0	0	0	none	0	0	0	374	0	0	2	0
835004015	十字剑锻造图碎片	用于锻造A级武器“十字剑”	999999	2	0	none	none	drawing/poster_item_chip_shizijian.png	drawing/poster_item_chip_shizijian.png	0	0	0	none	0	0	0	375	0	0	2	0
835005001	十字战甲锻造图碎片	用于锻造A级防具“十字战甲”	999999	2	0	none	none	drawing/poster_item_chip_shizizhanjia.png	drawing/poster_item_chip_shizizhanjia.png	0	0	0	none	0	0	0	376	0	0	2	0
835005002	火烈鸟大氅锻造图碎片	用于锻造A级防具“火烈鸟大氅”	999999	2	0	none	none	drawing/poster_item_chip_huolieniao.png	drawing/poster_item_chip_huolieniao.png	0	0	0	none	0	0	0	377	0	0	2	0
835005003	战神头盔锻造图碎片	用于锻造A级防具“战神头盔”	999999	2	0	none	none	drawing/poster_item_chip_zhanshentoukui.png	drawing/poster_item_chip_zhanshentoukui.png	0	0	0	none	0	0	0	378	0	0	2	0
835005004	统治者披风锻造图碎片	用于锻造A级防具“统治者披风”	999999	2	0	none	none	drawing/poster_item_chip_tongzhizhepifeng.png	drawing/poster_item_chip_tongzhizhepifeng.png	0	0	0	none	0	0	0	379	0	0	2	0
835005005	玫瑰战甲锻造图碎片	用于锻造A级防具“玫瑰战甲”	999999	2	0	none	none	drawing/poster_item_chip_meiguizhanjia.png	drawing/poster_item_chip_meiguizhanjia.png	0	0	0	none	0	0	0	380	0	0	2	0
835005006	黄金甲锻造图碎片	用于锻造B级防具“黄金甲”	999999	2	0	none	none	drawing/poster_item_chip_huangjinjia.png	drawing/poster_item_chip_huangjinjia.png	0	0	0	none	0	0	0	381	0	0	3	0
835005007	恶魔斗篷锻造图碎片	用于锻造B级防具“恶魔斗篷”	999999	2	0	none	none	drawing/poster_item_chip_emodoupeng.png	drawing/poster_item_chip_emodoupeng.png	0	0	0	none	0	0	0	382	0	0	3	0
835005008	公爵帽锻造图碎片	用于锻造B级防具“公爵帽”	999999	2	0	none	none	drawing/poster_item_chip_gongjuemao.png	drawing/poster_item_chip_gongjuemao.png	0	0	0	none	0	0	0	383	0	0	3	0
835005009	正义大氅锻造图碎片	用于锻造B级防具“正义大氅”	999999	2	0	none	none	drawing/poster_item_chip_zhengyidayi.png	drawing/poster_item_chip_zhengyidayi.png	0	0	0	none	0	0	0	384	0	0	3	0
835005010	贵族披风锻造图碎片	用于锻造B级防具“贵族披风”	999999	2	0	none	none	drawing/poster_item_chip_guizupifeng.png	drawing/poster_item_chip_guizupifeng.png	0	0	0	none	0	0	0	385	0	0	3	0
835005011	海神羽织锻造图碎片	用于锻造A级防具“海神羽织”	999999	2	0	none	none	drawing/poster_item_chip_haishenyuzhi.png	drawing/poster_item_chip_haishenyuzhi.png	0	0	0	none	0	0	0	386	0	0	2	0
835005012	王者战衣锻造图碎片	用于锻造A级防具“王者战衣”	999999	2	0	none	none	drawing/poster_item_chip_wangzhezhanyi.png	drawing/poster_item_chip_wangzhezhanyi.png	0	0	0	none	0	0	0	387	0	0	2	0
835005013	狗头帽锻造图碎片	用于锻造A级防具“狗头帽”	999999	2	0	none	none	drawing/poster_item_chip_goutoumao.png	drawing/poster_item_chip_goutoumao.png	0	0	0	none	0	0	0	388	0	0	2	0
835005014	护目镜锻造图碎片	用于锻造A级防具“护目镜”	999999	2	0	none	none	drawing/poster_item_chip_humujing.png	drawing/poster_item_chip_humujing.png	0	0	0	none	0	0	0	389	0	0	2	0
835006001	命运流火锻造图碎片	用于锻造A级饰品“命运流火”	999999	2	0	none	none	drawing/poster_item_chip_mingyunliuhuo.png	drawing/poster_item_chip_mingyunliuhuo.png	0	0	0	none	0	0	0	390	0	0	2	0
835006002	死亡诱惑锻造图碎片	用于锻造A级饰品“死亡诱惑”	999999	2	0	none	none	drawing/poster_item_chip_siwangyouhuo.png	drawing/poster_item_chip_siwangyouhuo.png	0	0	0	none	0	0	0	391	0	0	2	0
835006003	十字挂饰锻造图碎片	用于锻造A级饰品“十字挂饰”	999999	2	0	none	none	drawing/poster_item_chip_shiziguashi.png	drawing/poster_item_chip_shiziguashi.png	0	0	0	none	0	0	0	392	0	0	2	0
835006004	深海之眼锻造图碎片	用于锻造A级饰品“深海之眼”	999999	2	0	none	none	drawing/poster_item_chip_shenhaizhiyan.png	drawing/poster_item_chip_shenhaizhiyan.png	0	0	0	none	0	0	0	393	0	0	2	0
835006005	诱惑之瞳锻造图碎片	用于锻造A级饰品“诱惑之瞳”	999999	2	0	none	none	drawing/poster_item_chip_youhuozhitong.png	drawing/poster_item_chip_youhuozhitong.png	0	0	0	none	0	0	0	394	0	0	2	0
835006006	贵族项链锻造图碎片	用于锻造B级饰品“贵族项链”	999999	2	0	none	none	drawing/poster_item_chip_guizuxianglian.png	drawing/poster_item_chip_guizuxianglian.png	0	0	0	none	0	0	0	395	0	0	3	0
835006007	飞翔之翼锻造图碎片	用于锻造B级饰品“飞翔之翼”	999999	2	0	none	none	drawing/poster_item_chip_feixiangzhiyi.png	drawing/poster_item_chip_feixiangzhiyi.png	0	0	0	none	0	0	0	396	0	0	3	0
